pattern1
occurrence1
32.50000, 53.00000
17.00000, 50.00000
114.50000, 58.00000
83.50000, 81.00000
181.00000, 51.00000
181.00000, 63.00000
181.00000, 70.00000
181.00000, 79.00000
150.00000, 77.00000
103.50000, 77.00000
88.00000, 60.00000
88.00000, 81.00000
72.50000, 86.00000
57.00000, 60.00000
57.00000, 77.00000
26.00000, 77.00000
59.25000, 58.00000
185.50000, 51.00000
185.50000, 72.00000
146.75000, 76.00000
131.25000, 87.00000
123.50000, 50.00000
123.50000, 80.00000
115.75000, 57.00000
100.25000, 75.00000
92.50000, 74.00000
84.75000, 83.00000
203.25000, 74.00000
61.50000, 53.00000
61.50000, 77.00000
30.50000, 53.00000
141.25000, 84.00000
125.75000, 51.00000
125.75000, 79.00000
110.25000, 77.00000
94.75000, 69.00000
205.50000, 72.00000
197.75000, 70.00000
190.00000, 79.00000
32.75000, 52.00000
32.75000, 72.00000
159.00000, 41.00000
159.00000, 72.00000
143.50000, 84.00000
112.50000, 74.00000
104.75000, 81.00000
97.00000, 72.00000
81.50000, 86.00000
73.75000, 81.00000
66.00000, 52.00000
66.00000, 82.00000
58.25000, 59.00000
42.75000, 75.00000
35.00000, 53.00000
4.00000, 57.00000
130.25000, 83.00000
114.75000, 57.00000
83.75000, 82.00000
202.25000, 71.00000
155.75000, 82.00000
109.25000, 75.00000
93.75000, 69.00000
78.25000, 81.00000
70.50000, 53.00000
70.50000, 81.00000
occurrence2
128.50000, 51.00000
128.50000, 79.00000
105.25000, 81.00000
97.50000, 72.00000
74.25000, 79.00000
66.50000, 52.00000
66.50000, 82.00000
58.75000, 59.00000
35.50000, 55.00000
161.75000, 72.00000
146.25000, 86.00000
130.75000, 83.00000
115.25000, 57.00000
84.25000, 83.00000
202.75000, 74.00000
68.75000, 53.00000
68.75000, 81.00000
195.00000, 51.00000
195.00000, 72.00000
171.75000, 75.00000
140.75000, 86.00000
133.00000, 83.00000
117.50000, 51.00000
117.50000, 75.00000
109.75000, 72.00000
102.00000, 77.00000
94.25000, 69.00000
86.50000, 55.00000
78.75000, 79.00000
55.50000, 53.00000
55.50000, 81.00000
32.25000, 52.00000
9.00000, 53.00000
119.75000, 53.00000
119.75000, 74.00000
104.25000, 78.00000
73.25000, 85.00000
199.50000, 46.00000
191.75000, 82.00000
57.75000, 59.00000
26.75000, 82.00000
137.50000, 86.00000
114.25000, 57.00000
106.50000, 79.00000
98.75000, 77.00000
83.25000, 79.00000
75.50000, 84.00000
201.75000, 69.00000
44.50000, 72.00000
170.75000, 82.00000
139.75000, 87.00000
108.75000, 71.00000
93.25000, 69.00000
77.75000, 52.00000
77.75000, 82.00000
204.00000, 70.00000
188.50000, 48.00000
188.50000, 75.00000
173.00000, 41.00000
173.00000, 69.00000
31.25000, 52.00000
149.75000, 76.00000
142.00000, 64.00000
126.50000, 51.00000
126.50000, 79.00000
111.00000, 75.00000
103.25000, 76.00000
95.50000, 70.00000
87.75000, 82.00000
80.00000, 79.00000
206.25000, 74.00000
64.50000, 55.00000
64.50000, 76.00000
49.00000, 57.00000
49.00000, 72.00000
49.00000, 78.00000
33.50000, 53.00000
18.00000, 51.00000
144.25000, 81.00000
97.75000, 69.00000
82.25000, 85.00000
200.75000, 69.00000
35.75000, 51.00000
146.50000, 84.00000
138.75000, 81.00000
115.50000, 58.00000
107.75000, 72.00000
92.25000, 75.00000
84.50000, 84.00000
30.25000, 52.00000
133.25000, 84.00000
102.25000, 76.00000
86.75000, 57.00000
213.00000, 53.00000
213.00000, 81.00000
205.25000, 71.00000
143.25000, 85.00000
135.50000, 84.00000
120.00000, 53.00000
120.00000, 74.00000
104.50000, 79.00000
96.75000, 74.00000
89.00000, 48.00000
89.00000, 76.00000
73.50000, 86.00000
199.75000, 45.00000
58.00000, 60.00000
58.00000, 76.00000
42.50000, 77.00000
34.75000, 52.00000
27.00000, 75.00000
137.75000, 84.00000
106.75000, 77.00000
91.25000, 76.00000
75.75000, 83.00000
147.75000, 77.00000
124.50000, 50.00000
124.50000, 80.00000
116.75000, 53.00000
93.50000, 70.00000
85.75000, 88.00000
204.25000, 69.00000
62.50000, 53.00000
62.50000, 77.00000
31.50000, 53.00000
142.25000, 85.00000
95.75000, 69.00000
206.50000, 75.00000
198.75000, 45.00000
191.00000, 77.00000
167.75000, 79.00000
33.75000, 52.00000
160.00000, 75.00000
144.50000, 79.00000
136.75000, 83.00000
129.00000, 63.00000
129.00000, 84.00000
113.50000, 69.00000
105.75000, 80.00000
98.00000, 65.00000
90.25000, 76.00000
82.50000, 86.00000
74.75000, 82.00000
36.00000, 50.00000
36.00000, 70.00000
5.00000, 58.00000
133.50000, 86.00000
102.50000, 77.00000
71.50000, 53.00000
71.50000, 81.00000
occurrence3
126.50000, 51.00000
126.50000, 79.00000
111.00000, 75.00000
103.25000, 76.00000
95.50000, 70.00000
87.75000, 82.00000
80.00000, 79.00000
206.25000, 74.00000
64.50000, 55.00000
64.50000, 76.00000
49.00000, 57.00000
49.00000, 72.00000
49.00000, 78.00000
33.50000, 53.00000
18.00000, 51.00000
144.25000, 81.00000
97.75000, 69.00000
82.25000, 85.00000
200.75000, 69.00000
35.75000, 51.00000
146.50000, 84.00000
138.75000, 81.00000
115.50000, 58.00000
107.75000, 72.00000
92.25000, 75.00000
84.50000, 84.00000
30.25000, 52.00000
133.25000, 84.00000
102.25000, 76.00000
86.75000, 57.00000
213.00000, 53.00000
213.00000, 81.00000
205.25000, 71.00000
143.25000, 85.00000
135.50000, 84.00000
120.00000, 53.00000
120.00000, 74.00000
104.50000, 79.00000
96.75000, 74.00000
89.00000, 48.00000
89.00000, 76.00000
73.50000, 86.00000
199.75000, 45.00000
58.00000, 60.00000
58.00000, 76.00000
42.50000, 77.00000
34.75000, 52.00000
27.00000, 75.00000
137.75000, 84.00000
106.75000, 77.00000
91.25000, 76.00000
75.75000, 83.00000
147.75000, 77.00000
124.50000, 50.00000
124.50000, 80.00000
116.75000, 53.00000
93.50000, 70.00000
85.75000, 88.00000
204.25000, 69.00000
62.50000, 53.00000
62.50000, 77.00000
31.50000, 53.00000
142.25000, 85.00000
95.75000, 69.00000
206.50000, 75.00000
198.75000, 45.00000
191.00000, 77.00000
167.75000, 79.00000
33.75000, 52.00000
160.00000, 75.00000
144.50000, 79.00000
136.75000, 83.00000
129.00000, 63.00000
129.00000, 84.00000
113.50000, 69.00000
105.75000, 80.00000
98.00000, 65.00000
90.25000, 76.00000
82.50000, 86.00000
74.75000, 82.00000
36.00000, 50.00000
36.00000, 70.00000
5.00000, 58.00000
133.50000, 86.00000
102.50000, 77.00000
71.50000, 53.00000
71.50000, 81.00000
200.00000, 46.00000
200.00000, 75.00000
184.50000, 48.00000
184.50000, 75.00000
169.00000, 51.00000
138.00000, 62.00000
138.00000, 82.00000
122.50000, 53.00000
122.50000, 74.00000
107.00000, 75.00000
91.50000, 77.00000
76.00000, 84.00000
60.50000, 53.00000
60.50000, 77.00000
45.00000, 70.00000
14.00000, 48.00000
204.50000, 70.00000
173.50000, 72.00000
142.50000, 85.00000
111.50000, 74.00000
178.00000, 53.00000
178.00000, 74.00000
147.00000, 77.00000
131.50000, 86.00000
116.00000, 58.00000
100.50000, 72.00000
85.00000, 84.00000
69.50000, 53.00000
69.50000, 81.00000
occurrence4
183.00000, 77.00000
90.00000, 53.00000
90.00000, 77.00000
59.00000, 60.00000
192.00000, 43.00000
192.00000, 75.00000
161.00000, 74.00000
130.00000, 63.00000
99.00000, 77.00000
37.00000, 72.00000
6.00000, 53.00000
201.00000, 46.00000
201.00000, 70.00000
170.00000, 50.00000
170.00000, 70.00000
139.00000, 82.00000
108.00000, 72.00000
15.00000, 53.00000
210.00000, 75.00000
148.00000, 77.00000
117.00000, 51.00000
117.00000, 75.00000
86.00000, 89.00000
55.00000, 52.00000
24.00000, 46.00000
24.00000, 77.00000
188.00000, 50.00000
188.00000, 74.00000
157.00000, 45.00000
126.00000, 51.00000
126.00000, 79.00000
pattern3
occurrence1
185.00000, 50.00000
185.00000, 74.00000
154.00000, 79.00000
138.50000, 82.00000
123.00000, 50.00000
123.00000, 80.00000
107.50000, 75.00000
92.00000, 77.00000
30.00000, 53.00000
30.00000, 72.00000
127.50000, 51.00000
127.50000, 79.00000
96.50000, 70.00000
65.50000, 55.00000
65.50000, 76.00000
34.50000, 53.00000
194.00000, 46.00000
194.00000, 74.00000
147.50000, 76.00000
132.00000, 62.00000
132.00000, 84.00000
116.50000, 55.00000
101.00000, 70.00000
85.50000, 86.00000
39.00000, 69.00000
8.00000, 58.00000
198.50000, 46.00000
136.50000, 84.00000
105.50000, 82.00000
74.50000, 81.00000
43.50000, 77.00000
203.00000, 75.00000
187.50000, 51.00000
187.50000, 72.00000
172.00000, 53.00000
172.00000, 74.00000
141.00000, 63.00000
141.00000, 86.00000
125.50000, 50.00000
125.50000, 80.00000
110.00000, 70.00000
94.50000, 70.00000
79.00000, 48.00000
79.00000, 77.00000
63.50000, 55.00000
63.50000, 76.00000
48.00000, 58.00000
48.00000, 70.00000
48.00000, 79.00000
32.50000, 53.00000
17.00000, 50.00000
114.50000, 58.00000
83.50000, 81.00000
181.00000, 51.00000
181.00000, 63.00000
181.00000, 70.00000
181.00000, 79.00000
150.00000, 77.00000
103.50000, 77.00000
88.00000, 60.00000
88.00000, 81.00000
72.50000, 86.00000
57.00000, 60.00000
57.00000, 77.00000
26.00000, 77.00000
59.25000, 58.00000
185.50000, 51.00000
185.50000, 72.00000
146.75000, 76.00000
131.25000, 87.00000
123.50000, 50.00000
123.50000, 80.00000
115.75000, 57.00000
100.25000, 75.00000
92.50000, 74.00000
84.75000, 83.00000
203.25000, 74.00000
61.50000, 53.00000
61.50000, 77.00000
30.50000, 53.00000
141.25000, 84.00000
125.75000, 51.00000
125.75000, 79.00000
110.25000, 77.00000
94.75000, 69.00000
205.50000, 72.00000
197.75000, 70.00000
190.00000, 79.00000
occurrence2
119.50000, 51.00000
119.50000, 75.00000
111.75000, 72.00000
96.25000, 69.00000
88.50000, 84.00000
80.75000, 77.00000
199.25000, 45.00000
57.50000, 60.00000
34.25000, 52.00000
137.25000, 87.00000
106.25000, 78.00000
90.75000, 76.00000
75.25000, 83.00000
201.50000, 70.00000
59.75000, 55.00000
186.00000, 53.00000
186.00000, 70.00000
155.00000, 46.00000
155.00000, 77.00000
139.50000, 86.00000
131.75000, 84.00000
116.25000, 56.00000
108.50000, 72.00000
100.75000, 69.00000
93.00000, 70.00000
85.25000, 84.00000
203.75000, 69.00000
38.75000, 79.00000
31.00000, 53.00000
31.00000, 75.00000
195.33333, 75.00000
195.66667, 79.00000
0.00000, 62.00000
110.75000, 77.00000
95.25000, 69.00000
198.25000, 45.00000
33.25000, 52.00000
136.25000, 83.00000
128.50000, 51.00000
128.50000, 79.00000
105.25000, 81.00000
97.50000, 72.00000
74.25000, 79.00000
66.50000, 52.00000
66.50000, 82.00000
58.75000, 59.00000
35.50000, 55.00000
161.75000, 72.00000
146.25000, 86.00000
130.75000, 83.00000
115.25000, 57.00000
84.25000, 83.00000
202.75000, 74.00000
68.75000, 53.00000
68.75000, 81.00000
195.00000, 51.00000
195.00000, 72.00000
171.75000, 75.00000
140.75000, 86.00000
133.00000, 83.00000
117.50000, 51.00000
117.50000, 75.00000
109.75000, 72.00000
102.00000, 77.00000
94.25000, 69.00000
86.50000, 55.00000
78.75000, 79.00000
55.50000, 53.00000
55.50000, 81.00000
32.25000, 52.00000
9.00000, 53.00000
119.75000, 53.00000
119.75000, 74.00000
104.25000, 78.00000
73.25000, 85.00000
199.50000, 46.00000
191.75000, 82.00000
57.75000, 59.00000
26.75000, 82.00000
137.50000, 86.00000
114.25000, 57.00000
106.50000, 79.00000
98.75000, 77.00000
83.25000, 79.00000
75.50000, 84.00000
201.75000, 69.00000
44.50000, 72.00000
170.75000, 82.00000
139.75000, 87.00000
108.75000, 71.00000
93.25000, 69.00000
77.75000, 52.00000
77.75000, 82.00000
204.00000, 70.00000
188.50000, 48.00000
188.50000, 75.00000
173.00000, 41.00000
173.00000, 69.00000
31.25000, 52.00000
149.75000, 76.00000
142.00000, 64.00000
126.50000, 51.00000
126.50000, 79.00000
111.00000, 75.00000
103.25000, 76.00000
95.50000, 70.00000
87.75000, 82.00000
80.00000, 79.00000
206.25000, 74.00000
64.50000, 55.00000
64.50000, 76.00000
49.00000, 57.00000
49.00000, 72.00000
49.00000, 78.00000
33.50000, 53.00000
18.00000, 51.00000
144.25000, 81.00000
97.75000, 69.00000
82.25000, 85.00000
200.75000, 69.00000
35.75000, 51.00000
146.50000, 84.00000
138.75000, 81.00000
115.50000, 58.00000
107.75000, 72.00000
92.25000, 75.00000
84.50000, 84.00000
30.25000, 52.00000
133.25000, 84.00000
102.25000, 76.00000
86.75000, 57.00000
213.00000, 53.00000
213.00000, 81.00000
205.25000, 71.00000
143.25000, 85.00000
135.50000, 84.00000
120.00000, 53.00000
120.00000, 74.00000
104.50000, 79.00000
96.75000, 74.00000
89.00000, 48.00000
89.00000, 76.00000
73.50000, 86.00000
199.75000, 45.00000
58.00000, 60.00000
58.00000, 76.00000
42.50000, 77.00000
34.75000, 52.00000
27.00000, 75.00000
137.75000, 84.00000
106.75000, 77.00000
91.25000, 76.00000
75.75000, 83.00000
147.75000, 77.00000
124.50000, 50.00000
124.50000, 80.00000
occurrence3
62.50000, 53.00000
62.50000, 77.00000
31.50000, 53.00000
142.25000, 85.00000
95.75000, 69.00000
206.50000, 75.00000
198.75000, 45.00000
191.00000, 77.00000
167.75000, 79.00000
33.75000, 52.00000
160.00000, 75.00000
144.50000, 79.00000
136.75000, 83.00000
129.00000, 63.00000
129.00000, 84.00000
113.50000, 69.00000
105.75000, 80.00000
98.00000, 65.00000
90.25000, 76.00000
82.50000, 86.00000
74.75000, 82.00000
36.00000, 50.00000
36.00000, 70.00000
5.00000, 58.00000
133.50000, 86.00000
102.50000, 77.00000
71.50000, 53.00000
71.50000, 81.00000
200.00000, 46.00000
200.00000, 75.00000
184.50000, 48.00000
184.50000, 75.00000
169.00000, 51.00000
138.00000, 62.00000
138.00000, 82.00000
122.50000, 53.00000
122.50000, 74.00000
107.00000, 75.00000
91.50000, 77.00000
76.00000, 84.00000
60.50000, 53.00000
60.50000, 77.00000
45.00000, 70.00000
14.00000, 48.00000
204.50000, 70.00000
173.50000, 72.00000
142.50000, 85.00000
111.50000, 74.00000
178.00000, 53.00000
178.00000, 74.00000
147.00000, 77.00000
131.50000, 86.00000
116.00000, 58.00000
100.50000, 72.00000
85.00000, 84.00000
69.50000, 53.00000
69.50000, 81.00000
54.00000, 82.00000
23.00000, 53.00000
120.50000, 53.00000
120.50000, 74.00000
89.50000, 79.00000
58.50000, 60.00000
202.50000, 72.00000
187.00000, 69.00000
171.50000, 77.00000
156.00000, 43.00000
156.00000, 75.00000
109.50000, 74.00000
94.00000, 70.00000
78.50000, 46.00000
78.50000, 82.00000
63.00000, 55.00000
63.00000, 76.00000
32.00000, 53.00000
32.00000, 74.00000
1.00000, 63.00000
129.50000, 84.00000
98.50000, 74.00000
67.50000, 52.00000
67.50000, 82.00000
pattern4
occurrence1
94.75000, 69.00000
205.50000, 72.00000
197.75000, 70.00000
190.00000, 79.00000
32.75000, 52.00000
32.75000, 72.00000
159.00000, 41.00000
159.00000, 72.00000
143.50000, 84.00000
112.50000, 74.00000
104.75000, 81.00000
97.00000, 72.00000
81.50000, 86.00000
73.75000, 81.00000
66.00000, 52.00000
66.00000, 82.00000
58.25000, 59.00000
42.75000, 75.00000
35.00000, 53.00000
4.00000, 57.00000
130.25000, 83.00000
114.75000, 57.00000
83.75000, 82.00000
202.25000, 71.00000
155.75000, 82.00000
109.25000, 75.00000
93.75000, 69.00000
78.25000, 81.00000
70.50000, 53.00000
70.50000, 81.00000
62.75000, 55.00000
62.75000, 76.00000
31.75000, 52.00000
134.75000, 83.00000
103.75000, 76.00000
occurrence2
97.50000, 72.00000
74.25000, 79.00000
66.50000, 52.00000
66.50000, 82.00000
58.75000, 59.00000
35.50000, 55.00000
161.75000, 72.00000
146.25000, 86.00000
130.75000, 83.00000
115.25000, 57.00000
84.25000, 83.00000
202.75000, 74.00000
68.75000, 53.00000
68.75000, 81.00000
195.00000, 51.00000
195.00000, 72.00000
171.75000, 75.00000
140.75000, 86.00000
133.00000, 83.00000
117.50000, 51.00000
117.50000, 75.00000
109.75000, 72.00000
102.00000, 77.00000
94.25000, 69.00000
86.50000, 55.00000
78.75000, 79.00000
55.50000, 53.00000
55.50000, 81.00000
32.25000, 52.00000
9.00000, 53.00000
119.75000, 53.00000
119.75000, 74.00000
104.25000, 78.00000
73.25000, 85.00000
199.50000, 46.00000
191.75000, 82.00000
57.75000, 59.00000
26.75000, 82.00000
137.50000, 86.00000
114.25000, 57.00000
106.50000, 79.00000
occurrence3
95.00000, 70.00000
33.00000, 53.00000
33.00000, 72.00000
2.00000, 62.00000
197.00000, 41.00000
197.00000, 72.00000
166.00000, 51.00000
166.00000, 72.00000
135.00000, 63.00000
135.00000, 84.00000
104.00000, 77.00000
pattern5
occurrence1
141.25000, 84.00000
125.75000, 51.00000
125.75000, 79.00000
110.25000, 77.00000
94.75000, 69.00000
205.50000, 72.00000
197.75000, 70.00000
190.00000, 79.00000
32.75000, 52.00000
32.75000, 72.00000
159.00000, 41.00000
159.00000, 72.00000
143.50000, 84.00000
112.50000, 74.00000
104.75000, 81.00000
97.00000, 72.00000
81.50000, 86.00000
73.75000, 81.00000
66.00000, 52.00000
66.00000, 82.00000
58.25000, 59.00000
42.75000, 75.00000
35.00000, 53.00000
4.00000, 57.00000
130.25000, 83.00000
114.75000, 57.00000
83.75000, 82.00000
202.25000, 71.00000
155.75000, 82.00000
109.25000, 75.00000
93.75000, 69.00000
78.25000, 81.00000
70.50000, 53.00000
70.50000, 81.00000
62.75000, 55.00000
62.75000, 76.00000
31.75000, 52.00000
134.75000, 83.00000
103.75000, 76.00000
206.75000, 69.00000
199.00000, 46.00000
57.25000, 59.00000
41.75000, 82.00000
168.00000, 53.00000
168.00000, 69.00000
144.75000, 77.00000
137.00000, 63.00000
137.00000, 84.00000
121.50000, 53.00000
121.50000, 74.00000
106.00000, 79.00000
98.25000, 70.00000
90.50000, 77.00000
82.75000, 81.00000
75.00000, 84.00000
201.25000, 69.00000
59.50000, 57.00000
44.00000, 69.00000
13.00000, 51.00000
139.25000, 84.00000
108.25000, 71.00000
92.75000, 72.00000
203.50000, 75.00000
172.50000, 77.00000
30.75000, 52.00000
149.25000, 86.00000
141.50000, 84.00000
133.75000, 87.00000
110.50000, 77.00000
102.75000, 76.00000
87.25000, 86.00000
205.75000, 74.00000
143.75000, 82.00000
97.25000, 70.00000
208.00000, 70.00000
200.25000, 74.00000
177.00000, 55.00000
177.00000, 75.00000
35.25000, 54.00000
146.00000, 76.00000
138.25000, 81.00000
130.50000, 84.00000
115.00000, 58.00000
107.25000, 74.00000
91.75000, 76.00000
84.00000, 84.00000
68.50000, 52.00000
68.50000, 82.00000
22.00000, 50.00000
101.75000, 74.00000
86.25000, 53.00000
204.75000, 69.00000
119.50000, 51.00000
119.50000, 75.00000
111.75000, 72.00000
96.25000, 69.00000
88.50000, 84.00000
80.75000, 77.00000
199.25000, 45.00000
57.50000, 60.00000
34.25000, 52.00000
137.25000, 87.00000
106.25000, 78.00000
90.75000, 76.00000
75.25000, 83.00000
201.50000, 70.00000
59.75000, 55.00000
186.00000, 53.00000
186.00000, 70.00000
155.00000, 46.00000
155.00000, 77.00000
139.50000, 86.00000
131.75000, 84.00000
116.25000, 56.00000
108.50000, 72.00000
100.75000, 69.00000
93.00000, 70.00000
85.25000, 84.00000
203.75000, 69.00000
38.75000, 79.00000
31.00000, 53.00000
31.00000, 75.00000
195.33333, 75.00000
195.66667, 79.00000
0.00000, 62.00000
110.75000, 77.00000
95.25000, 69.00000
198.25000, 45.00000
33.25000, 52.00000
136.25000, 83.00000
128.50000, 51.00000
128.50000, 79.00000
105.25000, 81.00000
97.50000, 72.00000
74.25000, 79.00000
66.50000, 52.00000
66.50000, 82.00000
58.75000, 59.00000
35.50000, 55.00000
161.75000, 72.00000
146.25000, 86.00000
130.75000, 83.00000
115.25000, 57.00000
84.25000, 83.00000
202.75000, 74.00000
68.75000, 53.00000
68.75000, 81.00000
195.00000, 51.00000
195.00000, 72.00000
171.75000, 75.00000
140.75000, 86.00000
133.00000, 83.00000
117.50000, 51.00000
117.50000, 75.00000
109.75000, 72.00000
102.00000, 77.00000
94.25000, 69.00000
86.50000, 55.00000
78.75000, 79.00000
55.50000, 53.00000
55.50000, 81.00000
32.25000, 52.00000
9.00000, 53.00000
119.75000, 53.00000
119.75000, 74.00000
104.25000, 78.00000
73.25000, 85.00000
199.50000, 46.00000
191.75000, 82.00000
57.75000, 59.00000
26.75000, 82.00000
137.50000, 86.00000
114.25000, 57.00000
